trip_id,traveler_id,countable,layover,synthetic,destination_kind,start_date,end_date,year,month,month_name,duration_days,destination_key,destination_city,destination_country,destination_country_code,destination_airport,origin_airport,region,detailed_region,carrier_name,flight_class,tag_kinds,is_beach_vacation,is_ski_trip,is_holiday_trip,destination_matched,unesco_score,michelin_score,plog_score,allocentric_score,weather_score,destination_trips,destination_travelers,destination_raw
DIO-2019-09-22,dionysus,1,0,1,city,2019-09-22,2019-09-29,2019,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,AUS,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DIO-2020-01-11,dionysus,1,0,1,city,2020-01-11,2020-01-17,2020,1,january,6,Los Angeles|United States,Los Angeles,United States,US,LAX,AUS,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,1,2.89,8.2,0.9115,0.0885,7.99,44,11,"Los Angeles, United States"
DIO-2020-06-18,dionysus,1,0,1,city,2020-06-18,2020-06-25,2020,6,june,7,Amsterdam|Netherlands,Amsterdam,Netherlands,NL,AMS,AUS,Europe,Western Europe,Klm Royal Dutch Airlines,Economy,,0,0,0,1,7.47,8.19,0.7822,0.2178,7.72,50,16,"Amsterdam, Netherlands"
DIO-2020-09-04,dionysus,1,0,1,city,2020-09-04,2020-09-09,2020,9,september,5,Denver|United States,Denver,United States,US,DEN,AUS,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,5.91,0.8445,0.1555,7.88,105,24,"Denver, United States"
DIO-2021-01-07,dionysus,1,0,1,city,2021-01-07,2021-01-14,2021,1,january,7,London|United Kingdom,London,United Kingdom,GB,LHR,AUS,Europe,Northern Europe,British Airways Plc,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,6.65,135,33,"London, United Kingdom"
DIO-2021-06-15,dionysus,1,0,1,city,2021-06-15,2021-06-19,2021,6,june,4,Chicago|United States,Chicago,United States,US,ORD,AUS,Americas,Northern America,American Airlines Inc.,Economy,,0,0,0,1,2.89,7.33,0.9501,0.0499,7.59,57,21,"Chicago, United States"
DIO-2021-09-22,dionysus,1,0,1,city,2021-09-22,2021-09-29,2021,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,AUS,Americas,Central America,American Airlines Inc.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DIO-2022-01-11,dionysus,1,0,1,city,2022-01-11,2022-01-17,2022,1,january,6,Los Angeles|United States,Los Angeles,United States,US,LAX,AUS,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,2.89,8.2,0.9115,0.0885,7.99,44,11,"Los Angeles, United States"
DIO-2022-06-18,dionysus,1,0,1,city,2022-06-18,2022-06-25,2022,6,june,7,Amsterdam|Netherlands,Amsterdam,Netherlands,NL,AMS,AUS,Europe,Western Europe,Klm Royal Dutch Airlines,Economy,,0,0,0,1,7.47,8.19,0.7822,0.2178,7.72,50,16,"Amsterdam, Netherlands"
DIO-2022-09-04,dionysus,1,0,1,city,2022-09-04,2022-09-09,2022,9,september,5,Denver|United States,Denver,United States,US,DEN,AUS,Americas,Northern America,Frontier Airlines Inc.,Economy,,0,0,0,1,0.0,5.91,0.8445,0.1555,7.88,105,24,"Denver, United States"
DIO-2023-01-07,dionysus,1,0,1,city,2023-01-07,2023-01-14,2023,1,january,7,London|United Kingdom,London,United Kingdom,GB,LHR,AUS,Europe,Northern Europe,British Airways Plc,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,6.65,135,33,"London, United Kingdom"
DIO-2023-06-15,dionysus,1,0,1,city,2023-06-15,2023-06-19,2023,6,june,4,Chicago|United States,Chicago,United States,US,ORD,AUS,Americas,Northern America,Frontier Airlines Inc.,Economy,,0,0,0,1,2.89,7.33,0.9501,0.0499,7.59,57,21,"Chicago, United States"
DIO-2023-09-22,dionysus,1,0,1,city,2023-09-22,2023-09-29,2023,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,AUS,Americas,Central America,Delta Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DIO-2024-01-11,dionysus,1,0,1,city,2024-01-11,2024-01-17,2024,1,january,6,Los Angeles|United States,Los Angeles,United States,US,LAX,AUS,Americas,Northern America,Southwest Airlines Co.,Economy,,0,0,0,1,2.89,8.2,0.9115,0.0885,7.99,44,11,"Los Angeles, United States"
DIO-2024-06-18,dionysus,1,0,1,city,2024-06-18,2024-06-25,2024,6,june,7,Amsterdam|Netherlands,Amsterdam,Netherlands,NL,AMS,AUS,Europe,Western Europe,Klm Royal Dutch Airlines,Economy,,0,0,0,1,7.47,8.19,0.7822,0.2178,7.72,50,16,"Amsterdam, Netherlands"
DIO-2024-09-04,dionysus,1,0,1,city,2024-09-04,2024-09-09,2024,9,september,5,Denver|United States,Denver,United States,US,DEN,AUS,Americas,Northern America,Southwest Airlines Co.,Economy,,0,0,0,1,0.0,5.91,0.8445,0.1555,7.88,105,24,"Denver, United States"
DIO-2025-01-07,dionysus,1,0,1,city,2025-01-07,2025-01-14,2025,1,january,7,London|United Kingdom,London,United Kingdom,GB,LHR,AUS,Europe,Northern Europe,British Airways Plc,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,6.65,135,33,"London, United Kingdom"
DIO-2025-06-15,dionysus,1,0,1,city,2025-06-15,2025-06-19,2025,6,june,4,Chicago|United States,Chicago,United States,US,ORD,AUS,Americas,Northern America,Envoy Air,Economy,,0,0,0,1,2.89,7.33,0.9501,0.0499,7.59,57,21,"Chicago, United States"
DIO-2025-09-22,dionysus,1,0,1,city,2025-09-22,2025-09-29,2025,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,AUS,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
ED3-2022-08-20,doris-lessing,0,0,0,country,2022-08-20,2022-09-02,2022,8,august,13,,,Australia,AU,,,Oceania,Australia and New Zealand,,Economy,,0,0,0,0,,,,,,,,Australia
DV-2016-02-13,dr-valentini,1,0,1,city,2016-02-13,2016-02-20,2016,2,february,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.44,173,36,"Cancun, Mexico"
DV-2016-09-10,dr-valentini,1,0,1,city,2016-09-10,2016-09-17,2016,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DV-2017-02-11,dr-valentini,1,0,1,city,2017-02-11,2017-02-18,2017,2,february,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.44,173,36,"Cancun, Mexico"
DV-2017-09-09,dr-valentini,1,0,1,city,2017-09-09,2017-09-16,2017,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DV-2018-02-10,dr-valentini,1,0,1,city,2018-02-10,2018-02-17,2018,2,february,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.44,173,36,"Cancun, Mexico"
DV-2018-09-08,dr-valentini,1,0,1,city,2018-09-08,2018-09-15,2018,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DV-2019-02-09,dr-valentini,1,0,1,city,2019-02-09,2019-02-16,2019,2,february,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.44,173,36,"Cancun, Mexico"
DV-2019-09-14,dr-valentini,1,0,1,city,2019-09-14,2019-09-21,2019,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DV-2020-02-08,dr-valentini,1,0,1,city,2020-02-08,2020-02-15,2020,2,february,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.44,173,36,"Cancun, Mexico"
DV-2020-09-12,dr-valentini,1,0,1,city,2020-09-12,2020-09-19,2020,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DV-2021-02-13,dr-valentini,1,0,1,city,2021-02-13,2021-02-20,2021,2,february,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.44,173,36,"Cancun, Mexico"
DV-2021-09-11,dr-valentini,1,0,1,city,2021-09-11,2021-09-18,2021,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DV-2022-02-12,dr-valentini,1,0,1,city,2022-02-12,2022-02-19,2022,2,february,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.44,173,36,"Cancun, Mexico"
DV-2022-09-10,dr-valentini,1,0,1,city,2022-09-10,2022-09-17,2022,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DV-2023-02-11,dr-valentini,1,0,1,city,2023-02-11,2023-02-18,2023,2,february,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.44,173,36,"Cancun, Mexico"
DV-2023-09-09,dr-valentini,1,0,1,city,2023-09-09,2023-09-16,2023,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DV-2024-02-10,dr-valentini,1,0,1,city,2024-02-10,2024-02-17,2024,2,february,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.44,173,36,"Cancun, Mexico"
DV-2024-09-14,dr-valentini,1,0,1,city,2024-09-14,2024-09-21,2024,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DV-2025-02-08,dr-valentini,1,0,1,city,2025-02-08,2025-02-15,2025,2,february,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.44,173,36,"Cancun, Mexico"
DV-2025-09-13,dr-valentini,1,0,1,city,2025-09-13,2025-09-20,2025,9,september,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,HOU,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.86,173,36,"Cancun, Mexico"
DVA-2016-05-30,dr-varella,1,0,1,city,2016-05-30,2016-06-03,2016,5,may,4,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,5.67,0.8098,0.1902,7.13,33,3,"Tampa, United States"
DVA-2016-12-22,dr-varella,1,0,1,city,2016-12-22,2016-12-30,2016,12,december,8,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation|holiday_trip,1,0,1,1,0.0,5.67,0.8098,0.1902,7.65,33,3,"Tampa, United States"
DVA-2017-05-29,dr-varella,1,0,1,city,2017-05-29,2017-06-02,2017,5,may,4,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,5.67,0.8098,0.1902,7.26,33,3,"Tampa, United States"
DVA-2017-12-22,dr-varella,1,0,1,city,2017-12-22,2017-12-30,2017,12,december,8,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation|holiday_trip,1,0,1,1,0.0,5.67,0.8098,0.1902,7.65,33,3,"Tampa, United States"
DVA-2018-05-28,dr-varella,1,0,1,city,2018-05-28,2018-06-01,2018,5,may,4,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,5.67,0.8098,0.1902,7.38,33,3,"Tampa, United States"
DVA-2018-12-22,dr-varella,1,0,1,city,2018-12-22,2018-12-30,2018,12,december,8,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation|holiday_trip,1,0,1,1,0.0,5.67,0.8098,0.1902,7.65,33,3,"Tampa, United States"
DVA-2019-05-27,dr-varella,1,0,1,city,2019-05-27,2019-05-31,2019,5,may,4,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,5.67,0.8098,0.1902,7.51,33,3,"Tampa, United States"
DVA-2019-12-22,dr-varella,1,0,1,city,2019-12-22,2019-12-30,2019,12,december,8,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation|holiday_trip,1,0,1,1,0.0,5.67,0.8098,0.1902,7.65,33,3,"Tampa, United States"
DVA-2020-05-25,dr-varella,1,0,1,city,2020-05-25,2020-05-29,2020,5,may,4,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,5.67,0.8098,0.1902,7.51,33,3,"Tampa, United States"
DVA-2020-12-22,dr-varella,1,0,1,city,2020-12-22,2020-12-30,2020,12,december,8,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation|holiday_trip,1,0,1,1,0.0,5.67,0.8098,0.1902,7.65,33,3,"Tampa, United States"
DVA-2021-05-31,dr-varella,1,0,1,city,2021-05-31,2021-06-04,2021,5,may,4,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,5.67,0.8098,0.1902,7.01,33,3,"Tampa, United States"
DVA-2021-12-22,dr-varella,1,0,1,city,2021-12-22,2021-12-30,2021,12,december,8,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation|holiday_trip,1,0,1,1,0.0,5.67,0.8098,0.1902,7.65,33,3,"Tampa, United States"
DVA-2022-05-30,dr-varella,1,0,1,city,2022-05-30,2022-06-03,2022,5,may,4,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,5.67,0.8098,0.1902,7.13,33,3,"Tampa, United States"
DVA-2022-12-22,dr-varella,1,0,1,city,2022-12-22,2022-12-30,2022,12,december,8,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation|holiday_trip,1,0,1,1,0.0,5.67,0.8098,0.1902,7.65,33,3,"Tampa, United States"
DVA-2023-05-29,dr-varella,1,0,1,city,2023-05-29,2023-06-02,2023,5,may,4,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,5.67,0.8098,0.1902,7.26,33,3,"Tampa, United States"
DVA-2023-12-22,dr-varella,1,0,1,city,2023-12-22,2023-12-30,2023,12,december,8,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation|holiday_trip,1,0,1,1,0.0,5.67,0.8098,0.1902,7.65,33,3,"Tampa, United States"
DVA-2024-05-27,dr-varella,1,0,1,city,2024-05-27,2024-05-31,2024,5,may,4,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,5.67,0.8098,0.1902,7.51,33,3,"Tampa, United States"
DVA-2024-12-22,dr-varella,1,0,1,city,2024-12-22,2024-12-30,2024,12,december,8,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation|holiday_trip,1,0,1,1,0.0,5.67,0.8098,0.1902,7.65,33,3,"Tampa, United States"
DVA-2025-05-26,dr-varella,1,0,1,city,2025-05-26,2025-05-30,2025,5,may,4,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,5.67,0.8098,0.1902,7.51,33,3,"Tampa, United States"
DVA-2025-12-22,dr-varella,1,0,1,city,2025-12-22,2025-12-30,2025,12,december,8,Tampa|United States,Tampa,United States,US,TPA,MDW,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation|holiday_trip,1,0,1,1,0.0,5.67,0.8098,0.1902,7.65,33,3,"Tampa, United States"
DE-2018-06-09,duke-ellington,1,0,1,city,2018-06-09,2018-06-15,2018,6,june,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,1,0.0,0.0,0.7713,0.2287,8.12,36,7,"Portland, United States"
DE-2018-12-20,duke-ellington,1,0,1,city,2018-12-20,2018-12-26,2018,12,december,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.7713,0.2287,6.04,36,7,"Portland, United States"
DE-2019-06-08,duke-ellington,1,0,1,city,2019-06-08,2019-06-14,2019,6,june,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,1,0.0,0.0,0.7713,0.2287,8.12,36,7,"Portland, United States"
DE-2019-12-20,duke-ellington,1,0,1,city,2019-12-20,2019-12-26,2019,12,december,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.7713,0.2287,6.04,36,7,"Portland, United States"
DE-2020-06-13,duke-ellington,1,0,1,city,2020-06-13,2020-06-19,2020,6,june,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,1,0.0,0.0,0.7713,0.2287,8.12,36,7,"Portland, United States"
DE-2020-12-20,duke-ellington,1,0,1,city,2020-12-20,2020-12-26,2020,12,december,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.7713,0.2287,6.04,36,7,"Portland, United States"
DE-2021-06-12,duke-ellington,1,0,1,city,2021-06-12,2021-06-18,2021,6,june,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,1,0.0,0.0,0.7713,0.2287,8.12,36,7,"Portland, United States"
DE-2021-12-20,duke-ellington,1,0,1,city,2021-12-20,2021-12-26,2021,12,december,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.7713,0.2287,6.04,36,7,"Portland, United States"
DE-2022-06-11,duke-ellington,1,0,1,city,2022-06-11,2022-06-17,2022,6,june,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,1,0.0,0.0,0.7713,0.2287,8.12,36,7,"Portland, United States"
DE-2022-12-20,duke-ellington,1,0,1,city,2022-12-20,2022-12-26,2022,12,december,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.7713,0.2287,6.04,36,7,"Portland, United States"
DE-2023-06-10,duke-ellington,1,0,1,city,2023-06-10,2023-06-16,2023,6,june,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,1,0.0,0.0,0.7713,0.2287,8.12,36,7,"Portland, United States"
DE-2023-12-20,duke-ellington,1,0,1,city,2023-12-20,2023-12-26,2023,12,december,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.7713,0.2287,6.04,36,7,"Portland, United States"
DE-2024-06-08,duke-ellington,1,0,1,city,2024-06-08,2024-06-14,2024,6,june,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,1,0.0,0.0,0.7713,0.2287,8.12,36,7,"Portland, United States"
DE-2024-12-20,duke-ellington,1,0,1,city,2024-12-20,2024-12-26,2024,12,december,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.7713,0.2287,6.04,36,7,"Portland, United States"
DE-2025-06-14,duke-ellington,1,0,1,city,2025-06-14,2025-06-20,2025,6,june,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,1,0.0,0.0,0.7713,0.2287,8.12,36,7,"Portland, United States"
DE-2025-12-20,duke-ellington,1,0,1,city,2025-12-20,2025-12-26,2025,12,december,6,Portland|United States,Portland,United States,US,PDX,SLC,Americas,Northern America,Delta Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.7713,0.2287,6.04,36,7,"Portland, United States"
JS1-2022-12-24,edgar-allan-poe,1,0,0,city,2022-12-24,2023-01-01,2022,12,december,8,Paris|France,Paris,France,FR,,,Europe,Western Europe,,Economy,,0,0,0,1,6.71,9.93,0.8396,0.1604,6.86,72,28,"Paris, France"
ED-2018-07-14,edgar-degas,1,0,1,city,2018-07-14,2018-07-20,2018,7,july,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,5.21,0.8383,0.1617,7.39,53,12,"Boston, United States"
ED-2018-12-20,edgar-degas,1,0,1,city,2018-12-20,2018-12-26,2018,12,december,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,5.21,0.8383,0.1617,5.66,53,12,"Boston, United States"
ED-2019-07-13,edgar-degas,1,0,1,city,2019-07-13,2019-07-19,2019,7,july,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,5.21,0.8383,0.1617,7.39,53,12,"Boston, United States"
ED-2019-12-20,edgar-degas,1,0,1,city,2019-12-20,2019-12-26,2019,12,december,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,5.21,0.8383,0.1617,5.66,53,12,"Boston, United States"
ED-2020-07-11,edgar-degas,1,0,1,city,2020-07-11,2020-07-17,2020,7,july,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,5.21,0.8383,0.1617,7.39,53,12,"Boston, United States"
ED-2020-12-20,edgar-degas,1,0,1,city,2020-12-20,2020-12-26,2020,12,december,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,5.21,0.8383,0.1617,5.66,53,12,"Boston, United States"
ED-2021-07-10,edgar-degas,1,0,1,city,2021-07-10,2021-07-16,2021,7,july,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,5.21,0.8383,0.1617,7.39,53,12,"Boston, United States"
ED-2021-12-20,edgar-degas,1,0,1,city,2021-12-20,2021-12-26,2021,12,december,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,5.21,0.8383,0.1617,5.66,53,12,"Boston, United States"
ED-2022-07-09,edgar-degas,1,0,1,city,2022-07-09,2022-07-15,2022,7,july,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,5.21,0.8383,0.1617,7.39,53,12,"Boston, United States"
ED-2022-12-20,edgar-degas,1,0,1,city,2022-12-20,2022-12-26,2022,12,december,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,5.21,0.8383,0.1617,5.66,53,12,"Boston, United States"
ED-2023-07-08,edgar-degas,1,0,1,city,2023-07-08,2023-07-14,2023,7,july,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,5.21,0.8383,0.1617,7.39,53,12,"Boston, United States"
ED-2023-12-20,edgar-degas,1,0,1,city,2023-12-20,2023-12-26,2023,12,december,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,5.21,0.8383,0.1617,5.66,53,12,"Boston, United States"
ED-2024-07-13,edgar-degas,1,0,1,city,2024-07-13,2024-07-19,2024,7,july,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,5.21,0.8383,0.1617,7.39,53,12,"Boston, United States"
ED-2024-12-20,edgar-degas,1,0,1,city,2024-12-20,2024-12-26,2024,12,december,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,5.21,0.8383,0.1617,5.66,53,12,"Boston, United States"
ED-2025-07-12,edgar-degas,1,0,1,city,2025-07-12,2025-07-18,2025,7,july,6,Boston|United States,Boston,United States,US,BOS,DEN,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,5.21,0.8383,0.1617,7.39,53,12,"Boston, United States"
